year,month,state,monthNum,fatalities
2018,Jun.18,NY,5,7
2018,Jun.18,NC,5,3
2018,Jun.18,OH,5,6
2018,Jun.18,OR,5,3
2018,Jun.18,FL,5,9
2018,Jun.18,MA,5,2
2018,Jun.18,TN,5,1
2018,Jun.18,CA,5,11
2018,Jun.18,GA,5,10
2018,Jun.18,AL,5,3
2018,Jun.18,TX,5,6
2018,Jun.18,IN,5,2
2018,Jun.18,ID,5,2
2018,Jun.18,KY,5,1
2018,Jun.18,DC,5,2
2018,Jun.18,CO,5,3
2018,Jun.18,SC,5,1
2018,Jun.18,NJ,5,3
2018,Jun.18,PR,5,1
2018,Jun.18,AR,5,3
2018,Jun.18,OK,5,2
2018,Jun.18,IL,5,5
2018,Jun.18,MT,5,1
2018,Jun.18,MI,5,2
2018,Jun.18,IA,5,1
2018,Jun.18,PA,5,3
2018,Jun.18,WI,5,2
2018,Jun.18,MD,5,2
2018,Jun.18,RI,5,1
2018,Jun.18,WY,5,1
2018,Jun.18,MO,5,2
2018,Jun.18,KS,5,1
2018,May.18,PA,4,6
2018,May.18,CA,4,11
2018,May.18,NM,4,3
2018,May.18,MN,4,3
2018,May.18,AR,4,2
2018,May.18,FL,4,9
2018,May.18,ID,4,2
2018,May.18,NE,4,1
2018,May.18,OH,4,4
2018,May.18,OR,4,4
2018,May.18,MI,4,6
2018,May.18,IL,4,2
2018,May.18,NY,4,5
2018,May.18,MS,4,2
2018,May.18,WV,4,4
2018,May.18,NC,4,5
2018,May.18,VA,4,6
2018,May.18,LA,4,3
2018,May.18,TN,4,6
2018,May.18,DC,4,1
2018,May.18,SC,4,4
2018,May.18,TX,4,13
2018,May.18,WI,4,3
2018,May.18,IN,4,2
2018,May.18,IA,4,3
2018,May.18,SD,4,2
2018,May.18,AZ,4,2
2018,May.18,HI,4,4
2018,May.18,AK,4,1
2018,May.18,GA,4,1
2018,May.18,CO,4,1
2018,May.18,AL,4,3
2018,May.18,WY,4,1
2018,May.18,MA,4,2
2018,May.18,NJ,4,2
2018,May.18,OK,4,1
2018,May.18,UT,4,1
2018,May.18,RI,4,1
2018,Apr.18,GA,3,4
2018,Apr.18,OK,3,3
2018,Apr.18,MI,3,2
2018,Apr.18,WI,3,2
2018,Apr.18,FL,3,9
2018,Apr.18,CA,3,8
2018,Apr.18,NV,3,1
2018,Apr.18,TX,3,7
2018,Apr.18,CT,3,3
2018,Apr.18,IN,3,3
2018,Apr.18,AR,3,2
2018,Apr.18,AL,3,2
2018,Apr.18,NJ,3,2
2018,Apr.18,WY,3,1
2018,Apr.18,MD,3,4
2018,Apr.18,IA,3,3
2018,Apr.18,TN,3,4
2018,Apr.18,MO,3,3
2018,Apr.18,NC,3,1
2018,Apr.18,IL,3,3
2018,Apr.18,PR,3,3
2018,Apr.18,MA,3,2
2018,Apr.18,NY,3,9
2018,Apr.18,AZ,3,3
2018,Apr.18,OH,3,2
2018,Apr.18,NM,3,1
2018,Apr.18,MS,3,4
2018,Apr.18,OR,3,2
2018,Apr.18,PA,3,3
2018,Apr.18,NE,3,1
2018,Apr.18,LA,3,2
2018,Apr.18,VA,3,3
2018,Apr.18,SC,3,1
2018,Apr.18,UT,3,1
2018,Apr.18,CO,3,1
2018,Mar.18,LA,2,4
2018,Mar.18,IN,2,4
2018,Mar.18,TX,2,10
2018,Mar.18,FL,2,8
2018,Mar.18,CA,2,13
2018,Mar.18,NY,2,10
2018,Mar.18,TN,2,8
2018,Mar.18,KY,2,3
2018,Mar.18,OR,2,6
2018,Mar.18,OH,2,4
2018,Mar.18,GA,2,5
2018,Mar.18,HI,2,1
2018,Mar.18,ID,2,2
2018,Mar.18,IA,2,1
2018,Mar.18,PA,2,2
2018,Mar.18,SC,2,1
2018,Mar.18,MI,2,5
2018,Mar.18,WV,2,4
2018,Mar.18,NV,2,1
2018,Mar.18,CT,2,2
2018,Mar.18,UT,2,2
2018,Mar.18,MA,2,3
2018,Mar.18,AL,2,3
2018,Mar.18,VA,2,5
2018,Mar.18,AZ,2,2
2018,Mar.18,CO,2,3
2018,Mar.18,NJ,2,3
2018,Mar.18,IL,2,4
2018,Mar.18,NC,2,2
2018,Mar.18,WI,2,1
2018,Mar.18,MO,2,2
2018,Mar.18,AR,2,1
2018,Mar.18,OK,2,2
2018,Mar.18,PR,2,2
2018,Mar.18,MD,2,1
2018,Mar.18,ME,2,1
2018,Feb.18,IL,1,4
2018,Feb.18,PA,1,4
2018,Feb.18,TN,1,8
2018,Feb.18,TX,1,13
2018,Feb.18,CA,1,7
2018,Feb.18,MI,1,3
2018,Feb.18,MO,1,2
2018,Feb.18,IN,1,1
2018,Feb.18,OH,1,2
2018,Feb.18,OK,1,4
2018,Feb.18,NC,1,1
2018,Feb.18,FL,1,7
2018,Feb.18,NJ,1,2
2018,Feb.18,NE,1,3
2018,Feb.18,KY,1,1
2018,Feb.18,NM,1,4
2018,Feb.18,NY,1,2
2018,Feb.18,VA,1,3
2018,Feb.18,GA,1,1
2018,Feb.18,VT,1,1
2018,Feb.18,IA,1,1
2018,Feb.18,HI,1,1
2018,Feb.18,SC,1,1
2018,Feb.18,ND,1,1
2018,Feb.18,MT,1,1
2018,Jan.18,CA,0,7
2018,Jan.18,KS,0,3
2018,Jan.18,GA,0,2
2018,Jan.18,TX,0,15
2018,Jan.18,PA,0,4
2018,Jan.18,VA,0,2
2018,Jan.18,OK,0,3
2018,Jan.18,PR,0,1
2018,Jan.18,FL,0,5
2018,Jan.18,NE,0,2
2018,Jan.18,MN,0,3
2018,Jan.18,TN,0,2
2018,Jan.18,AL,0,1
2018,Jan.18,MD,0,1
2018,Jan.18,OH,0,2
2018,Jan.18,NC,0,5
2018,Jan.18,LA,0,2
2018,Jan.18,NV,0,1
2018,Jan.18,NY,0,1
2018,Jan.18,MT,0,1
2018,Jan.18,CO,0,1
2018,Jan.18,IN,0,1
2018,Jan.18,NJ,0,1
2018,Jan.18,MA,0,1
2018,Jan.18,WI,0,2
2018,Jan.18,ND,0,1
2018,Jan.18,IA,0,1
2018,Jan.18,AR,0,1
2018,Jan.18,MI,0,1
2018,Jan.18,SD,0,1
2018,Jan.18,WV,0,1
2017,Dec.17,OK,11,5
2017,Dec.17,CA,11,11
2017,Dec.17,NC,11,5
2017,Dec.17,MA,11,2
2017,Dec.17,NH,11,2
2017,Dec.17,FL,11,7
2017,Dec.17,OH,11,4
2017,Dec.17,WI,11,5
2017,Dec.17,WV,11,1
2017,Dec.17,CO,11,2
2017,Dec.17,TX,11,11
2017,Dec.17,KY,11,5
2017,Dec.17,MI,11,4
2017,Dec.17,LA,11,2
2017,Dec.17,AL,11,2
2017,Dec.17,IL,11,2
2017,Dec.17,GA,11,3
2017,Dec.17,PA,11,4
2017,Dec.17,KS,11,2
2017,Dec.17,UT,11,2
2017,Dec.17,NY,11,2
2017,Dec.17,VT,11,2
2017,Dec.17,OR,11,2
2017,Dec.17,MS,11,1
2017,Dec.17,SC,11,2
2017,Dec.17,VA,11,1
2017,Dec.17,CT,11,1
2017,Dec.17,MD,11,1
2017,Dec.17,IN,11,1
2017,Dec.17,IA,11,3
2017,Dec.17,NJ,11,1
2017,Dec.17,NE,11,1
2017,Dec.17,WA,11,1
2017,Dec.17,MN,11,1
2017,Dec.17,ME,11,1
2017,Dec.17,MO,11,1
2017,Nov.17,PA,10,2
2017,Nov.17,MN,10,5
2017,Nov.17,AR,10,2
2017,Nov.17,NJ,10,4
2017,Nov.17,MO,10,1
2017,Nov.17,DC,10,1
2017,Nov.17,MI,10,4
2017,Nov.17,OH,10,9
2017,Nov.17,NY,10,8
2017,Nov.17,AL,10,4
2017,Nov.17,SC,10,1
2017,Nov.17,WV,10,3
2017,Nov.17,TX,10,20
2017,Nov.17,WI,10,2
2017,Nov.17,NH,10,2
2017,Nov.17,NC,10,6
2017,Nov.17,OK,10,3
2017,Nov.17,TN,10,3
2017,Nov.17,KS,10,3
2017,Nov.17,IN,10,2
2017,Nov.17,FL,10,7
2017,Nov.17,OR,10,4
2017,Nov.17,MT,10,1
2017,Nov.17,NV,10,1
2017,Nov.17,CO,10,2
2017,Nov.17,KY,10,1
2017,Nov.17,VA,10,1
2017,Nov.17,IL,10,2
2017,Nov.17,CA,10,4
2017,Nov.17,AZ,10,3
2017,Nov.17,MS,10,1
2017,Oct.17,IL,9,7
2017,Oct.17,PA,9,4
2017,Oct.17,OH,9,9
2017,Oct.17,GA,9,7
2017,Oct.17,NM,9,1
2017,Oct.17,AL,9,1
2017,Oct.17,DE,9,1
2017,Oct.17,AS,9,1
2017,Oct.17,MI,9,6
2017,Oct.17,SD,9,2
2017,Oct.17,LA,9,2
2017,Oct.17,ME,9,1
2017,Oct.17,TN,9,1
2017,Oct.17,AK,9,1
2017,Oct.17,MN,9,5
2017,Oct.17,NC,9,2
2017,Oct.17,FL,9,10
2017,Oct.17,SC,9,4
2017,Oct.17,CA,9,9
2017,Oct.17,WI,9,5
2017,Oct.17,GU,9,1
2017,Oct.17,NJ,9,4
2017,Oct.17,AZ,9,1
2017,Oct.17,UT,9,5
2017,Oct.17,IN,9,4
2017,Oct.17,VA,9,2
2017,Oct.17,TX,9,15
2017,Oct.17,MD,9,1
2017,Oct.17,ND,9,1
2017,Oct.17,NY,9,4
2017,Oct.17,KS,9,1
2017,Oct.17,WY,9,1
2017,Oct.17,OK,9,1
2017,Oct.17,OR,9,1
2017,Oct.17,MA,9,1
2017,Oct.17,HI,9,1
2017,Oct.17,KY,9,1
2017,Oct.17,CO,9,1
2017,Sep.17,FL,8,8
2017,Sep.17,NY,8,4
2017,Sep.17,MI,8,4
2017,Sep.17,CA,8,6
2017,Sep.17,TX,8,20
2017,Sep.17,TN,8,4
2017,Sep.17,GA,8,7
2017,Sep.17,VA,8,2
2017,Sep.17,WV,8,1
2017,Sep.17,ID,8,3
2017,Sep.17,KY,8,1
2017,Sep.17,NE,8,2
2017,Sep.17,NV,8,1
2017,Sep.17,MD,8,3
2017,Sep.17,AL,8,5
2017,Sep.17,PR,8,1
2017,Sep.17,OK,8,2
2017,Sep.17,IN,8,4
2017,Sep.17,NM,8,2
2017,Sep.17,VT,8,2
2017,Sep.17,NC,8,1
2017,Sep.17,AR,8,2
2017,Sep.17,IL,8,6
2017,Sep.17,PA,8,6
2017,Sep.17,LA,8,3
2017,Sep.17,OR,8,2
2017,Sep.17,WY,8,1
2017,Sep.17,IA,8,1
2017,Sep.17,OH,8,1
2017,Sep.17,NJ,8,1
2017,Sep.17,KS,8,2
2017,Sep.17,VI,8,1
2017,Sep.17,MS,8,2
2017,Sep.17,MN,8,1
2017,Sep.17,UT,8,1
2017,Sep.17,MO,8,2
2017,Sep.17,WI,8,1
2017,Sep.17,ND,8,1
2017,Aug.17,CA,7,9
2017,Aug.17,TX,7,21
2017,Aug.17,NY,7,9
2017,Aug.17,VA,7,5
2017,Aug.17,PA,7,3
2017,Aug.17,KS,7,2
2017,Aug.17,OH,7,6
2017,Aug.17,GA,7,7
2017,Aug.17,FL,7,9
2017,Aug.17,KY,7,1
2017,Aug.17,IN,7,1
2017,Aug.17,DC,7,1
2017,Aug.17,NC,7,4
2017,Aug.17,CO,7,1
2017,Aug.17,CT,7,1
2017,Aug.17,MS,7,1
2017,Aug.17,IA,7,3
2017,Aug.17,OR,7,5
2017,Aug.17,TN,7,3
2017,Aug.17,SC,7,2
2017,Aug.17,LA,7,2
2017,Aug.17,AL,7,2
2017,Aug.17,WI,7,1
2017,Aug.17,IL,7,4
2017,Aug.17,ID,7,2
2017,Aug.17,MD,7,4
2017,Aug.17,VT,7,1
2017,Aug.17,RI,7,1
2017,Aug.17,MA,7,2
2017,Aug.17,OK,7,1
2017,Aug.17,MI,7,4
2017,Aug.17,NH,7,1
2017,Aug.17,MN,7,2
2017,Aug.17,MO,7,1
2017,Aug.17,MT,7,1
2017,Aug.17,AZ,7,1
2017,Jul.17,DE,6,1
2017,Jul.17,MN,6,3
2017,Jul.17,OK,6,3
2017,Jul.17,NY,6,5
2017,Jul.17,OH,6,4
2017,Jul.17,ND,6,2
2017,Jul.17,AL,6,3
2017,Jul.17,MI,6,6
2017,Jul.17,OR,6,5
2017,Jul.17,TX,6,12
2017,Jul.17,PA,6,7
2017,Jul.17,AR,6,1
2017,Jul.17,NJ,6,2
2017,Jul.17,FL,6,2
2017,Jul.17,ME,6,1
2017,Jul.17,IL,6,4
2017,Jul.17,TN,6,3
2017,Jul.17,IA,6,1
2017,Jul.17,GA,6,5
2017,Jul.17,MD,6,2
2017,Jul.17,VA,6,6
2017,Jul.17,MT,6,1
2017,Jul.17,AZ,6,1
2017,Jul.17,LA,6,1
2017,Jul.17,CO,6,1
2017,Jul.17,CT,6,1
2017,Jul.17,WV,6,2
2017,Jul.17,MA,6,1
2017,Jul.17,CA,6,7
2017,Jul.17,KS,6,1
2017,Jul.17,MP,6,1
2017,Jul.17,WI,6,1
2017,Jul.17,IN,6,1
2017,Jul.17,PR,6,1
2017,Jul.17,NC,6,1
2017,Jun.17,WI,5,2
2017,Jun.17,TX,5,19
2017,Jun.17,FL,5,14
2017,Jun.17,CA,5,10
2017,Jun.17,TN,5,3
2017,Jun.17,IL,5,4
2017,Jun.17,MI,5,2
2017,Jun.17,NY,5,6
2017,Jun.17,CO,5,6
2017,Jun.17,OR,5,2
2017,Jun.17,LA,5,2
2017,Jun.17,PA,5,2
2017,Jun.17,WY,5,2
2017,Jun.17,IN,5,1
2017,Jun.17,WV,5,1
2017,Jun.17,MD,5,1
2017,Jun.17,OH,5,2
2017,Jun.17,GA,5,3
2017,Jun.17,AK,5,3
2017,Jun.17,UT,5,1
2017,Jun.17,VA,5,2
2017,Jun.17,MA,5,1
2017,Jun.17,NV,5,1
2017,Jun.17,OK,5,2
2017,Jun.17,MS,5,2
2017,Jun.17,SC,5,3
2017,Jun.17,IA,5,1
2017,Jun.17,NJ,5,4
2017,Jun.17,AL,5,1
2017,Jun.17,MN,5,1
2017,Jun.17,KY,5,1
2017,May.17,CA,4,12
2017,May.17,MI,4,3
2017,May.17,LA,4,2
2017,May.17,KS,4,1
2017,May.17,WI,4,1
2017,May.17,NJ,4,3
2017,May.17,TX,4,13
2017,May.17,NC,4,3
2017,May.17,MA,4,3
2017,May.17,MO,4,2
2017,May.17,GA,4,5
2017,May.17,IN,4,4
2017,May.17,MD,4,2
2017,May.17,OH,4,3
2017,May.17,OK,4,4
2017,May.17,SC,4,1
2017,May.17,TN,4,5
2017,May.17,PA,4,3
2017,May.17,ME,4,1
2017,May.17,PR,4,2
2017,May.17,CO,4,1
2017,May.17,NY,4,9
2017,May.17,IL,4,4
2017,May.17,DC,4,1
2017,May.17,FL,4,6
2017,May.17,WV,4,1
2017,May.17,OR,4,3
2017,May.17,NH,4,3
2017,May.17,MS,4,4
2017,May.17,IA,4,4
2017,May.17,AL,4,1
2017,May.17,MN,4,1
2017,May.17,WY,4,1
2017,May.17,VA,4,1
2017,Apr.17,PA,3,3
2017,Apr.17,SC,3,4
2017,Apr.17,FL,3,7
2017,Apr.17,TN,3,5
2017,Apr.17,NC,3,2
2017,Apr.17,AL,3,1
2017,Apr.17,NY,3,7
2017,Apr.17,CA,3,10
2017,Apr.17,OK,3,1
2017,Apr.17,KS,3,1
2017,Apr.17,TX,3,14
2017,Apr.17,OH,3,4
2017,Apr.17,GA,3,5
2017,Apr.17,NV,3,2
2017,Apr.17,IL,3,3
2017,Apr.17,MI,3,4
2017,Apr.17,IA,3,3
2017,Apr.17,VA,3,4
2017,Apr.17,IN,3,2
2017,Apr.17,WI,3,2
2017,Apr.17,OR,3,2
2017,Apr.17,VT,3,1
2017,Apr.17,AR,3,1
2017,Apr.17,LA,3,3
2017,Apr.17,MT,3,1
2017,Apr.17,KY,3,2
2017,Apr.17,MD,3,2
2017,Apr.17,MO,3,1
2017,Apr.17,NJ,3,1
2017,Apr.17,MS,3,2
2017,Apr.17,CO,3,2
2017,Apr.17,WV,3,1
2017,Apr.17,HI,3,1
2017,Apr.17,ID,3,1
2017,Apr.17,AZ,3,1
2017,Mar.17,SC,2,4
2017,Mar.17,GA,2,2
2017,Mar.17,OH,2,1
2017,Mar.17,CA,2,12
2017,Mar.17,MD,2,1
2017,Mar.17,TX,2,13
2017,Mar.17,ME,2,2
2017,Mar.17,ND,2,1
2017,Mar.17,IL,2,5
2017,Mar.17,IA,2,3
2017,Mar.17,PA,2,1
2017,Mar.17,LA,2,2
2017,Mar.17,MI,2,2
2017,Mar.17,MA,2,4
2017,Mar.17,WI,2,3
2017,Mar.17,NC,2,1
2017,Mar.17,FL,2,5
2017,Mar.17,MP,2,1
2017,Mar.17,MN,2,1
2017,Mar.17,NY,2,5
2017,Mar.17,OR,2,1
2017,Mar.17,KY,2,2
2017,Mar.17,KS,2,2
2017,Mar.17,AL,2,1
2017,Mar.17,TN,2,1
2017,Mar.17,IN,2,1
2017,Mar.17,NJ,2,2
2017,Mar.17,MO,2,1
2017,Mar.17,AZ,2,1
2017,Mar.17,PR,2,1
2017,Feb.17,MN,1,3
2017,Feb.17,MA,1,1
2017,Feb.17,DC,1,1
2017,Feb.17,ND,1,2
2017,Feb.17,NY,1,4
2017,Feb.17,IL,1,6
2017,Feb.17,FL,1,7
2017,Feb.17,IA,1,1
2017,Feb.17,NC,1,6
2017,Feb.17,MS,1,2
2017,Feb.17,OH,1,1
2017,Feb.17,TX,1,8
2017,Feb.17,MD,1,2
2017,Feb.17,LA,1,5
2017,Feb.17,PA,1,4
2017,Feb.17,AL,1,4
2017,Feb.17,CA,1,14
2017,Feb.17,OR,1,1
2017,Feb.17,SC,1,3
2017,Feb.17,GA,1,1
2017,Feb.17,NV,1,1
2017,Feb.17,RI,1,1
2017,Feb.17,OK,1,1
2017,Feb.17,WV,1,1
2017,Feb.17,VA,1,1
2017,Feb.17,TN,1,1
2017,Feb.17,HI,1,1
2017,Feb.17,MI,1,1
2017,Feb.17,CO,1,1
2017,Feb.17,MO,1,1
2017,Jan.17,FL,0,9
2017,Jan.17,TX,0,17
2017,Jan.17,DE,0,1
2017,Jan.17,IN,0,1
2017,Jan.17,PA,0,6
2017,Jan.17,VA,0,3
2017,Jan.17,OH,0,1
2017,Jan.17,NY,0,1
2017,Jan.17,MA,0,2
2017,Jan.17,CA,0,10
2017,Jan.17,TN,0,4
2017,Jan.17,MD,0,2
2017,Jan.17,WI,0,3
2017,Jan.17,OK,0,2
2017,Jan.17,NC,0,4
2017,Jan.17,ME,0,1
2017,Jan.17,NJ,0,1
2017,Jan.17,DC,0,1
2017,Jan.17,AL,0,1
2017,Jan.17,LA,0,1
2017,Jan.17,GU,0,1
2017,Jan.17,OR,0,2
2017,Jan.17,AS,0,1
2017,Jan.17,IL,0,2
2017,Jan.17,KY,0,3
2017,Jan.17,WV,0,1
2017,Jan.17,MO,0,1
2017,Jan.17,MI,0,1
2017,Jan.17,CT,0,1
2017,Jan.17,VT,0,1
2017,Jan.17,GA,0,1
2017,Jan.17,ND,0,1
2017,Jan.17,UT,0,1
2017,Jan.17,MN,0,1
2021,Nov.21,PA,10,1
2021,Oct.21,ME,9,1
2021,Oct.21,WA,9,1
2021,Oct.21,PA,9,1
2021,Sep.21,KY,8,1
2021,Sep.21,NC,8,7
2021,Sep.21,WY,8,1
2021,Aug.21,SC,7,2
2021,Jan.21,DC,0,1
2020,Dec.20,DC,11,1
2021,Nov.21,OH,10,1
2021,Nov.21,TN,10,1
2021,Oct.21,MN,9,1
2021,Oct.21,AK,9,1
2021,Sep.21,WV,8,1
2021,Apr.21,DC,3,1
2020,Nov.20,NM,10,6
2021,Sep.21,NV,8,1
2021,Sep.21,AR,8,1
2021,Sep.21,MO,8,1
2021,Aug.21,AZ,7,3
2021,Dec.21,TN,11,1
2021,Aug.21,MS,7,1
2021,Nov.21,UT,10,1
2021,Oct.21,UT,9,1
2021,Sep.21,OK,8,1
2021,May.21,MI,4,1
2020,Nov.20,ND,10,3
2020,May.20,NY,4,41
2021,Oct.21,NJ,9,1
2021,Oct.21,AZ,9,1
2021,Jul.21,AR,6,1
2021,Apr.21,WI,3,1
2021,Mar.21,MI,2,2
2020,Oct.20,IN,9,3
2020,Apr.20,MS,3,1
2021,Aug.21,MT,7,1
2021,May.21,OR,4,1
2021,May.21,NE,4,1
2021,Apr.21,IN,3,1
2021,Mar.21,CT,2,1
2021,Feb.21,AK,1,1
2021,Feb.21,CT,1,1
2021,Feb.21,DC,1,1
2021,Feb.21,MI,1,1
2021,Feb.21,VA,1,1
2021,Feb.21,MO,1,1
2021,Feb.21,AZ,1,1
2021,Feb.21,AR,1,2
2021,Jan.21,PA,0,6
2021,Jan.21,KY,0,8
2021,Jan.21,MA,0,3
2021,Jan.21,WV,0,3
2021,Jan.21,AZ,0,1
2021,Jan.21,IA,0,1
2020,Dec.20,PR,11,1
2020,Dec.20,NM,11,4
2020,Dec.20,KS,11,3
2020,Dec.20,CT,11,3
2020,Dec.20,MO,11,3
2020,Dec.20,ND,11,1
2020,Nov.20,AR,10,5
2020,Nov.20,RI,10,2
2020,Nov.20,GU,10,1
2020,Nov.20,IA,10,4
2020,Oct.20,RI,9,1
2020,Oct.20,AR,9,1
2020,Oct.20,GU,9,1
2020,Oct.20,KS,9,1
2020,Sep.20,ND,8,1
2020,Sep.20,NE,8,2
2020,Aug.20,AK,7,1
2020,Jul.20,VA,6,3
2020,Jul.20,MO,6,4
2020,Jul.20,CT,6,2
2020,Jun.20,MO,5,3
2020,Jun.20,GA,5,2
2020,Jun.20,RI,5,2
2020,May.20,NJ,4,37
2020,May.20,CT,4,8
2020,May.20,KS,4,7
2020,May.20,MI,4,5
2020,May.20,MS,4,2
2020,Apr.20,MI,3,16
2020,Apr.20,IN,3,8
2020,Apr.20,KY,3,5
2020,Apr.20,CO,3,1
2020,Jun.20,MA,5,4
2020,May.20,RI,4,3
2020,Apr.20,NM,3,1
2020,Jun.20,AR,5,5
2020,Jun.20,NH,5,1
2020,May.20,NH,4,1
2020,May.20,VA,4,5
2020,Apr.20,NE,3,1
2020,Jul.20,PR,6,1
2020,Jul.20,SC,6,1
2020,Jun.20,OH,5,3
2020,Jun.20,IA,5,4
2020,Jun.20,NE,5,1
2020,Jun.20,ME,5,1
2020,May.20,AL,4,3
2020,May.20,PR,4,2
2020,May.20,SC,4,1
2020,May.20,DC,4,1
2020,May.20,KY,4,1
2020,May.20,LA,4,3
2020,May.20,DE,4,1
2020,Apr.20,CT,3,4
2020,Apr.20,RI,3,2
2020,Apr.20,LA,3,5
2020,Apr.20,MN,3,1
2020,Apr.20,VA,3,2
2020,Apr.20,MD,3,7
2020,Mar.20,PR,2,1
